alpha Centauri B: solar-like oscillations
HK/   AAT og VLT

Time (days)    Data(m/s)    sigma(m/s)
-------------------------------------------
-0.79363 1.0289100 0.84083003
-0.79257 1.0697300 0.78752202
-0.79151 0.85983402 0.84488600
-0.79045 2.0836999 0.90220398
-0.78939 1.8367400 0.88948399
-0.78833 0.79486197 0.78417200
-0.78728 0.45477399 0.81559998
-0.78627 0.26658201 0.86462498
-0.78536 0.30166599 0.95045102
-0.78443 1.4769900 1.0208600
-0.78352 -1.3582600 1.0451699
-0.78263 0.029757900 0.89936799
-0.78171 0.53452700 0.96152800
-0.78079 0.35309100 1.0194700
-0.7799 0.67616600 0.91444898
-0.77902 1.4104400 0.92701203
-0.77814 0.23612300 0.92279100
-0.77721 -0.58832300 0.93744200
-0.77627 0.81244099 0.92848003
-0.77538 1.7226700 0.93554503
-0.7745 0.46091801 0.97188503
-0.77358 1.1812600 0.90425599
-0.77265 0.87253499 0.94367802
-0.77176 0.83199000 0.86662602
-0.77088 1.4148999 0.90617502
-0.76999 -0.015682600 0.91176802
-0.76904 -0.35139501 0.91227001
-0.76816 1.1138901 0.89974302
-0.76728 1.0775300 0.93449700
-0.76639 2.2879901 0.91374701
-0.76546 2.0075300 0.98538703
-0.76457 0.83390403 0.95844698
-0.76369 0.28511500 0.88890302
-0.76281 0.16241500 1.0165000
-0.76192 1.4210000 0.83911300
-0.761 3.3360400 0.83967900
-0.76001 0.0021798001 0.83609498
-0.75898 1.4161100 0.88679600
-0.75804 0.46719000 0.85118902
-0.75712 2.0020800 0.93763298
-0.75623 -0.99471098 0.99558902
-0.75535 1.3059700 0.95863801
-0.75446 1.2524300 0.97143799
-0.75352 0.73938900 1.3790400
-0.75264 0.61086702 1.1968200
-0.75176 0.90836698 0.99961901
-0.75075 -0.30238199 0.87808299
-0.74976 0.49960700 0.80929399
-0.74876 0.63439000 0.83311802
-0.74777 1.0910100 0.84795898
-0.74676 1.9696000 0.91107899
-0.74576 0.47986999 0.87732202
-0.7448 0.51286203 0.88379502
-0.74387 0.69173300 0.87161201
-0.16637 0.94908297 1.3407500
-0.16549 0.12948801 1.3154200
-0.1645 -0.34572399 0.88567501
-0.16344 2.3046999 1.0374100
