DATA:  SoHO/GOLF (Solar velocity)
----------------------------------
      Time(sec)    Vel(m/s)
----------------------------------
      75440.0     -1.79939
      75520.0    -0.412493
      75600.0     0.736046
      75680.0     0.269899
      75760.0    -0.791861
      75840.0     0.520107
      75920.0      1.59754
      76000.0     -1.36824
      76080.0      1.06075
      76160.0      1.46070
      76240.0   -0.0559642
      76320.0    -0.447683
      76400.0      1.50335
      76480.0     0.440564
      76560.0      1.05769
      76640.0      1.85483
      76720.0     -1.06315
      76800.0      1.14719
      76880.0      1.52278
      76960.0     0.336351
      77040.0    -0.874853
      77120.0    -0.411769
      77200.0      1.68803
      77280.0     0.912578
      77360.0    -0.956362
      77440.0      1.57473
      77520.0     0.413749
      77600.0     -1.42959
      77680.0      1.28292
      77760.0      2.71058
      77840.0    0.0861608
      77920.0     -2.30539
      78000.0      2.74659
      78080.0      2.14645
      78160.0     -1.43223
      78240.0     0.704007
      78320.0      2.98485
      78400.0     0.819398
      78480.0    -0.674034
      78560.0      1.06716
      78640.0      1.22524
      78720.0      1.07230
      78800.0    -0.618385
      78880.0     0.587470
      78960.0      1.17460
      79040.0     -1.05696
      79120.0     0.826061
      79200.0     0.129831
      79280.0    -0.388820
      79360.0    -0.785380
      79440.0      1.42586
      79520.0      1.65253
      79600.0     0.147949
      79680.0     0.137587
      79760.0    -0.281107
      79840.0     0.140674
      79920.0     0.541345
      80000.0      1.11914
      80080.0     0.547269
      80160.0    -0.273746
      80240.0     0.741275
      80320.0      1.48756
      80400.0      1.24107
      80480.0     0.221449
      80560.0     0.233418
      80640.0     0.762720
      80720.0     0.776430
      80800.0      1.12119
      80880.0     0.553466
      80960.0     0.409294
      81040.0      1.04681
      81120.0      1.46983
      81200.0     0.154237
      81280.0      1.29411
      81360.0      2.53469
      81440.0     0.277280
      81520.0    -0.636762
      81600.0     0.526409
      81680.0      1.08380
      81760.0      1.87150
      81840.0     0.157342
      81920.0    -0.423709
      82000.0      3.07581
      82080.0      1.37016
      82160.0      1.57646
      82240.0    -0.354704
      82320.0      2.57444
      82400.0      2.84331
      82480.0    -0.395691
      82560.0    -0.369353
      82640.0      2.84606
      82720.0      1.98499
      82800.0     -1.73415
      82880.0      2.30503
      82960.0      1.66802
      83040.0     -1.45104
      83120.0    -0.952347
      83200.0      2.02076
      83280.0      2.44939
      83360.0     -1.33046
      83440.0     -1.55976
      83520.0      1.99397
      83600.0      2.59359
      83680.0     0.342776
      83760.0     -1.69184
      83840.0      2.57512
      83920.0      3.10323
      84000.0      2.31694
      84080.0     0.867252
      84160.0     -1.01979
      84240.0      2.85980
      84320.0      3.42183
      84400.0    -0.605877
      84480.0     0.351834
      84560.0      1.95012
      84640.0      3.43760
      84720.0      1.15575
      84800.0    0.0753328
      84880.0      1.26750
      84960.0      2.76182
      85040.0     0.234780
      85120.0      1.04111
      85200.0     0.795520
      85280.0      1.17066
      85360.0      1.56457
      85440.0      1.69160
      85520.0     0.904181
      85600.0     0.727158
      85680.0      2.15007
      85760.0      1.68500
      85840.0      2.03823
      85920.0      1.28598
      86000.0    -0.111192
      86080.0      1.57478
      86160.0      3.56291
      86240.0   -0.0712052
      86320.0     0.282341
      86400.0      2.34266
      86480.0     0.184657
      86560.0     0.209059
      86640.0      1.31067
      86720.0      2.36491
      86800.0      1.12141
      86880.0     0.539250
      86960.0      1.49290
      87040.0      2.64880
      87120.0      1.05886
      87200.0      1.39981
      87280.0      1.04061
      87360.0      2.24481
      87440.0      1.17461
      87520.0   -0.0967633
      87600.0     0.737101
      87680.0      2.79418
      87760.0     0.867143
      87840.0    -0.693498
      87920.0     0.387953
      88000.0      1.15424
      88080.0    -0.563330
      88160.0    0.0988432
      88240.0   -0.0715487
      88320.0     0.765496
      88400.0      1.09811
      88480.0    -0.774369
      88560.0     0.149552
      88640.0      1.58361
      88720.0      1.08038
      88800.0    -0.561395
      88880.0     0.345550
      88960.0      3.94628
      89040.0    -0.245085
      89120.0     0.108564
      89200.0      1.07949
      89280.0      1.92396
      89360.0      1.07258
      89440.0     -1.31231
      89520.0      2.06822
      89600.0      2.42441
      89680.0     -1.65558
      89760.0    -0.318243
      89840.0      1.61204
      89920.0     0.883158
      90000.0     0.525763
      90080.0    -0.730983
      90160.0      1.25580
      90240.0    -0.123841
      90320.0     0.397623
      90400.0      1.38340
      90480.0    -0.289276
      90560.0     0.194335
      90640.0     0.786282
      90720.0      1.83395
      90800.0    -0.492712
      90880.0      1.00178
      90960.0      2.33644
      91040.0     0.681436
      91120.0    -0.190157
      91200.0     0.930063
      91280.0      1.48326
      91360.0     0.826045
      91440.0     0.842952
      91520.0    -0.895152
      91600.0      1.30415
      91680.0     0.294534
      91760.0     0.570563
      91840.0      1.17153
      91920.0    -0.518991
      92000.0      1.32110
      92080.0      2.51747
      92160.0     0.633566
      92240.0    -0.480327
      92320.0      2.02192
      92400.0    -0.243153
      92480.0     -1.33456
      92560.0      3.52135
      92640.0     0.758071
      92720.0     -1.60427
      92800.0      1.99261
      92880.0      1.83713
      92960.0     -1.17595
      93040.0     -1.15406
      93120.0      3.33008
      93200.0      1.80117
      93280.0    -0.115174
      93360.0    0.0956928
      93440.0      2.09376
      93520.0     0.478736
      93600.0     0.428013
      93680.0    -0.536405
      93760.0      1.73114
      93840.0     0.935723
      93920.0     0.516992
      94000.0     0.590471
      94080.0      1.54991
      94160.0     0.520229
      94240.0    -0.326600
      94320.0      2.40961
      94400.0      2.12959
      94480.0     0.466542
      94560.0     0.742408
      94640.0   -0.0822584
      94720.0      1.93317
      94800.0      1.37634
      94880.0   -0.0395983
      94960.0      2.31136
      95040.0    -0.301875
      95120.0    -0.358785
      95200.0      1.79917
      95280.0     0.999991
      95360.0    -0.293727
      95440.0    -0.914775
      95520.0     0.869099
      95600.0      1.33301
      95680.0    -0.822357
      95760.0     -1.04194
      95840.0     0.665187
      95920.0    0.0855910
      96000.0    -0.161539
      96080.0    -0.149726
      96160.0      1.42921
      96240.0      1.53726
      96320.0     0.341117
      96400.0    -0.507510
      96480.0     0.631069
      96560.0      2.98792
      96640.0     0.880008
      96720.0     -1.69524
      96800.0     0.537593
      96880.0      2.17332
      96960.0      1.03523
      97040.0     -1.03382
      97120.0      1.32003
      97200.0      3.09315
      97280.0    -0.118640
      97360.0     -1.48244
      97440.0      1.75277
      97520.0      1.89946
      97600.0     -1.40963
      97680.0     -1.35111
      97760.0      2.19691
      97840.0     0.532207
      97920.0     -1.96123
      98000.0     0.624275
      98080.0      1.93320
      98160.0    -0.363783
      98240.0     -2.31913
      98320.0     -1.08768
      98400.0      2.30312
      98480.0     0.317347
      98560.0     -2.13655
      98640.0     -2.70957
      98720.0    -0.576757
      98800.0      1.10342
      98880.0    -0.110688
      98960.0     -2.54040
      99040.0    0.0652654
      99120.0      1.60672
      99200.0     0.325695
      99280.0     -1.77723
      99360.0    -0.299860
      99440.0     0.164084
      99520.0    -0.196807
      99600.0     -1.10036
      99680.0     0.766844
      99760.0    -0.127112
      99840.0     0.277138
      99920.0     -1.25119
      100000.     0.536737
      100080.     0.569838
      100160.    -0.328606
      100240.    -0.586079
      100320.     0.329711
      100400.      1.38873
      100480.    -0.728314
      100560.     0.540753
      100640.     0.903509
      100720.     0.788741
      100800.    -0.889925
      100880.     -2.01930
      100960.    -0.736997
      101040.   0.00811309
      101120.    -0.474054
      101200.    -0.926963
      101280.     -1.34561
      101360.     0.182073
      101440.     0.801002
      101520.     0.420855
      101600.     0.961652
      101680.    -0.554409
      101760.    -0.360856
      101840.    -0.742607
      101920.    -0.942539
      102000.     0.862454
      102080.     -1.84430
      102160.     0.101830
      102240.      1.49251
      102320.    -0.407178
      102400.      1.12043
      102480.     0.858511
      102560.     0.610895
      102640.    0.0636766
      102720.    -0.301565
      102800.     -1.07433
      102880.    -0.212635
      102960.      1.26041
      103040.     -1.52697
      103120.    -0.705061
      103200.      1.12050
      103280.      1.20985
      103360.     0.174149
      103440.    -0.407343
      103520.      1.25412
      103600.     0.144833
      103680.    -0.976366
      103760.      1.46841
      103840.    -0.279597
      103920.    -0.603168
      104000.    -0.593520
      104080.     0.890873
      104160.      1.24783
      104240.     -1.67641
      104320.     0.469490
      104400.     0.599141
      104480.     0.576440
      104560.     -1.38053
      104640.     0.546582
      104720.     0.938545
      104800.    -0.765427
      104880.      1.42391
      104960.      1.97794
      105040.    -0.563167
      105120.    -0.328378
      105200.     0.462470
      105280.     0.839690
      105360.    -0.141344
      105440.    -0.690358
      105520.     0.550649
      105600.    -0.275159
      105680.    -0.668313
      105760.    -0.200024
      105840.      1.19238
      105920.    -0.726591
      106000.     -1.21867
      106080.    -0.522557
      106160.      1.07428
      106240.    0.0400255
      106320.    -0.631930
      106400.     -2.30297
      106480.      1.02180
      106560.    -0.160246
      106640.    -0.382749
      106720.     -1.77376
      106800.    -0.824585
      106880.   -0.0167731
      106960.    -0.120991
      107040.     -1.57748
      107120.      1.95033
      107200.    -0.227543
      107280.     -1.71593
      107360.     0.825682
      107440.      2.71254
      107520.     -2.49179
      107600.     0.447379
      107680.      4.00748
      107760.     0.716240
      107840.     -2.01544
      107920.      1.65734
      108000.      2.03328
      108080.    -0.125084
      108160.    -0.691188
      108240.     0.550662
      108320.      1.49193
      108400.    -0.947691
      108480.    -0.511162
      108560.     0.555805
      108640.      1.02928
      108720.     0.912848
      108800.    -0.132999
      108880.     0.331352
      108960.    0.0485256
      109040.    -0.267598
      109120.    -0.494927
      109200.    0.0934045
      109280.     0.563758
      109360.    -0.568619
      109440.     0.261248
      109520.      1.49912
      109600.      1.12695
      109680.     -1.68041
      109760.      1.03366
      109840.      1.39347
      109920.    -0.366072
      110000.    -0.269583
      110080.    -0.154624
      110160.      1.08222
      110240.    -0.268960
      110320.      1.66467
      110400.      2.86885
      110480.      1.21186
      110560.     0.165248
      110640.      1.22233
      110720.      1.60174
      110800.    -0.367967
      110880.      1.30464
      110960.      1.70144
      111040.     0.337205
      111120.     0.627660
      111200.    -0.961362
      111280.    -0.634307
      111360.      1.89888
      111440.     0.582099
      111520.    0.0287849
      111600.   -0.0991862
      111680.     0.518157
      111760.     0.332692
      111840.     0.145460
      111920.     0.375644
      112000.      1.96251
      112080.      2.56960
      112160.   -0.0179830
      112240.     0.681519
      112320.      2.91136
      112400.     0.879872
      112480.    -0.301730
      112560.     0.529639
      112640.      1.75158
      112720.     0.902689
      112800.     -1.07374
      112880.      1.52062
      112960.      1.39681
      113040.     -1.28476
      113120.     -1.76810
      113200.    -0.112134
      113280.     0.884373
      113360.      1.30040
      113440.     -2.65438
      113520.     -1.49160
      113600.      1.79160
      113680.     0.875994
      113760.     -2.48642
      113840.    -0.717328
      113920.      2.69830
      114000.     0.485109
      114080.    -0.833225
      114160.    -0.511191
      114240.      2.73288
      114320.     0.640744
      114400.     -2.16960
      114480.      1.01159
      114560.      2.37860
      114640. -0.000712633
      114720.     -2.26114
      114800.    -0.218369
      114880.      2.19491
      114960.     0.517839
      115040.     -1.36028
      115120.    -0.675008
      115200.      2.85766
      115280.      1.07508
      115360.   0.00642902
      115440.    -0.345237
      115520.      2.46569
      115600.     0.298428
      115680.     0.507794
      115760.    -0.631335
      115840.    -0.592032
      115920.      1.75732
      116000.    -0.144527
      116080.     0.228401
      116160.     -1.51706
      116240.     0.255968
      116320.   -0.0916814
      116400.     -1.08218
      116480.     -1.83221
      116560.     0.415755
      116640.    -0.717591
      116720.     -1.37456
      116800.    -0.491197
      116880.     -2.23544
      116960.    -0.124363
      117040.      2.08374
      117120.     -1.44660
      117200.    -0.282773
      117280.     0.861272
      117360.      1.20087
      117440.     0.284755
      117520.     0.495772
      117600.      2.02235
      117680.     -1.04762
      117760.    -0.303003
      117840.      1.53624
      117920.    -0.662645
      118000.   -0.0825421
      118080.      1.60184
      118160.     0.456644
      118240.    -0.442087
      118320.     0.768618
      118400.     0.672771
      118480.     0.854033
      118560.    -0.157586
      118640.      1.27909
      118720.     0.381739
      118800.     -1.24639
      118880.     0.539601
      118960.      1.38849
      119040.    -0.107294
      119120.     -1.66424
      119200.     0.676791
      119280.    -0.633557
      119360.     -2.08392
      119440.    -0.520945
      119520.     0.610069
      119600.    -0.973950
      119680.    -0.599606
      119760.      2.02081
      119840.     0.726539
      119920.    -0.904146
      120000.      1.60264
      120080.      1.43103
      120160.    -0.654565
      120240.     -1.81549
      120320.     0.859214
      120400.     0.202893
      120480.     -1.42574
      120560.     -1.09352
      120640.      1.61941
      120720.   -0.0394213
      120800.     -1.06072
      120880.     -1.33097
      120960.    -0.231177
      121040.     0.926206
      121120.     0.537538
      121200.     -1.30841
      121280.    -0.794157
      121360.     0.605098
      121440.      1.33388
      121520.   -0.0813393
      121600.     -2.55574
      121680.     0.547893
      121760.     0.504387
      121840.   -0.0749134
      121920.    -0.469846
      122000.     -1.15459
      122080.     0.204165
      122160.     0.280268
      122240.      1.95121
      122320.    -0.917761
      122400.     -1.23513
      122480.     0.975431
      122560.      1.54889
      122640.     -1.72616
      122720.     -3.10666
      122800.     0.742684
      122880.      1.33839
      122960.     -3.10686
      123040.     -2.68419
      123120.     0.668993
      123200.     0.743023
      123280.     -1.24485
      123360.     -2.19608
      123440.      1.27285
      123520.     0.676731
      123600.     -2.16663
      123680.     -1.00323
      123760.     -1.12857
      123840.     0.249345
      123920.    -0.957132
      124000.    -0.974157
      124080.   -0.0266871
      124160.     0.124928
      124240.     -2.08697
      124320.    -0.596220
      124400.      2.19208
      124480.     -1.40057
      124560.     -1.16462
      124640.     0.460764
      124720.     0.686767
      124800.     0.102514
      124880.     -1.99424
      124960.    -0.371951
      125040.     0.922996
      125120.    -0.993199
      125200.    -0.407250
      125280.      1.37023
      125360.     -1.25400
      125440.     -1.20215
      125520.     0.290122
      125600.     0.328737
      125680.    -0.367608
      125760.    -0.835695
      125840.     0.689795
      125920.     0.367874
      126000.    -0.593382
      126080.    -0.762494
      126160.      1.61901
      126240.     0.772416
      126320.    -0.212432
      126400.     -1.21478
      126480.    -0.585286
      126560.      1.25100
      126640.    0.0842444
      126720.     -1.84096
      126800.      1.15746
      126880.      1.17121
      126960.    -0.548861
      127040.    -0.623071
      127120.      1.20412
      127200.     0.111403
      127280.    -0.600742
      127360.    -0.975262
      127440.    0.0287357
      127520.     0.631464
      127600.     -1.70849
      127680.     -2.23183
      127760.     0.392589
      127840.     0.176869
      127920.     -2.47967
      128000.    -0.526385
      128080.     0.626548
      128160.      1.30250
      128240.    -0.925925
      128320.     -1.64054
      128400.     -1.02330
      128480.      2.57850
      128560.    -0.720559
      128640.     -2.37774
      128720.     -1.26509
      128800.    0.0193974
      128880.     -1.08431
      128960.     -1.31463
      129040.    -0.466033
      129120.     0.698726
      129200.     -1.00930
      129280.     -2.48150
      129360.     0.630353
      129440.      1.54331
      129520.     -2.29552
      129600.     -3.00306
      129680.    -0.635269
      129760.     0.815919
      129840.    -0.432702
      129920.     -1.19853
      130000.    -0.891926
      130080.     0.412142
      130160.    -0.998590
      130240.    -0.690999
      130320.     -1.14285
      130400.     0.723117
      130480.     0.389481
      130560.     -1.40283
      130640.     -1.90052
      130720.     -1.00893
      130800.    -0.115521
      130880.    -0.806691
      130960.     -1.33813
      131040.     0.183436
      131120.    -0.436645
      131200.    -0.244975
      131280.    -0.597891
      131360.     0.444734
      131440.    -0.800041
      131520.      1.34833
      131600.     0.294513
      131680.     -1.62913
      131760.    -0.697814
      131840.      1.29620
      131920.    -0.997698
      132000.     -1.22806
      132080.     0.262020
      132160.      1.28903
      132240.     0.765222
      132320.    -0.262513
      132400.     0.620832
      132480.     0.923226
      132560.      1.61756
      132640.   -0.0504686
      132720.    0.0116887
      132800.     0.777094
      132880.     0.543974
